ID,name,city
80714083,"2023 Special Interest Group on Computer Graphics and Interactive Techniques Conference, SIGGRAPH 2023",Los Angeles
48397580,"12th International Meeting on Advances in Thermofluids, IMAT 2021",Johor Bahru
16500680,"2023 Special Interest Group on Computer Graphics and Interactive Techniques Conference, SIGGRAPH 2023",Los Angeles
96677005,"2023 International Scientific Siberian Transport Forum, TransSiberia 2023",Novosibirsk
89729699,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
33805369,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
47077635,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
88246622,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
38302888,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
33349768,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
87713092,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
87592292,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
59180615,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
25719158,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
71274089,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
76427515,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
70620754,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
61528875,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
11093173,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
80369850,"2023 ACM Workshop on Highlights of Parallel Computing, HOPC 2023",Orlando
44174479,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
34216129,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
21788816,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
67828558,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
30407713,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
93284620,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
73147528,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
75299463,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
35607755,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
63743813,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
45074677,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
45712757,"46th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2023",Taipei
26318395,"6th International Conference on Signal Processing and Machine Learning, SPML 2023",Tianjin
17693122,"6th International Conference on Signal Processing and Machine Learning, SPML 2023",Tianjin
25545614,"6th International Conference on Signal Processing and Machine Learning, SPML 2023",Tianjin
60043908,"2023 ACM Designing Interactive Systems Conference, DIS 2023 Companion",Pittsburgh
86927683,"32nd ACM SIGSOFT International Symposium on Software Testing and Analysis, ISSTA 2023",Seattle
52823400,"24th Annual International Conference on Digital Government Research - Together in the Unstable World: Digital Government and Solidarity, DGO 2023",Gdansk
66971356,"3rd International Conference on Robotics and Artificial Intelligence, JCRAI 2023",Shanghai
71766534,"16th ACM International Conference on PErvasive Technologies Related to Assistive Environments, PETRA 2023",Corfu
11483224,"32nd ACM SIGSOFT International Symposium on Software Testing and Analysis, ISSTA 2023",Seattle
99817731,"2nd International Conference on Advances in Communication Technology and Computer Engineering, ICACTCE 2022",Meknes
57819097,"16th ACM International Conference on PErvasive Technologies Related to Assistive Environments, PETRA 2023",Corfu
74500517,"32nd ACM SIGSOFT International Symposium on Software Testing and Analysis, ISSTA 2023",Seattle
24767741,"24th ACM Conference on Economics and Computation, EC 2023",London
14017976,"18th ACM ASIA Conference on Computer and Communications Security, ASIA CCS 2023",Melbourne
74389899,"29th Annual International Conference on Mobile Computing and Networking, MobiCom 2023",Madrid
36819665,"24th Annual International Conference on Digital Government Research - Together in the Unstable World: Digital Government and Solidarity, DGO 2023",Gdansk
78819443,22nd IFAC World Congress,Yokohama
29151821,22nd IFAC World Congress,Yokohama
51227530,22nd IFAC World Congress,Yokohama
69936277,22nd IFAC World Congress,Yokohama
35445890,22nd IFAC World Congress,Yokohama
69427621,22nd IFAC World Congress,Yokohama
39689453,22nd IFAC World Congress,Yokohama
39746873,22nd IFAC World Congress,Yokohama
70514555,22nd IFAC World Congress,Yokohama
94302148,22nd IFAC World Congress,Yokohama
45039884,22nd IFAC World Congress,Yokohama
18353073,22nd IFAC World Congress,Yokohama
12837970,22nd IFAC World Congress,Yokohama
87250259,22nd IFAC World Congress,Yokohama
70731767,22nd IFAC World Congress,Yokohama
54451078,22nd IFAC World Congress,Yokohama
24423728,22nd IFAC World Congress,Yokohama
52827971,22nd IFAC World Congress,Yokohama
48191548,22nd IFAC World Congress,Yokohama
10617570,"50th International Colloquium on Automata, Languages, and Programming, ICALP 2023",Paderborn
68089418,"38th Computational Complexity Conference, CCC 2023",Warwick
