START_ID,END_ID
2-s2.0-85165229674,61716577
2-s2.0-85165229674,91954509
2-s2.0-85121764142,55449349
2-s2.0-85121764142,82347978
2-s2.0-85121764142,28743530
2-s2.0-85184013068,17728075
2-s2.0-85184013068,45667017
2-s2.0-85184013068,13946378
2-s2.0-85165434247,11548169
2-s2.0-85165434247,83496375
2-s2.0-85165434247,17898975
2-s2.0-85132555376,60491799
2-s2.0-85132555376,10672540
2-s2.0-85132555376,82098984
2-s2.0-85182845079,55934864
2-s2.0-85182845079,67984000
2-s2.0-85182845079,72766063
2-s2.0-85178121845,19832788
2-s2.0-85178121845,80767634
2-s2.0-85178121845,26667842
2-s2.0-85184143445,35741089
2-s2.0-85184143445,28735095
2-s2.0-85184143445,47127861
2-s2.0-85141638135,37484611
2-s2.0-85141638135,72819347
2-s2.0-85141638135,58733307
2-s2.0-85150381386,17728075
2-s2.0-85150381386,57943481
2-s2.0-85150381386,71083040
2-s2.0-85138823289,12425947
2-s2.0-85138823289,35482064
2-s2.0-85138823289,39838054
2-s2.0-85184989323,30326235
2-s2.0-85184989323,61275027
2-s2.0-85184989323,56538677
2-s2.0-85184656423,14944889
2-s2.0-85184656423,85888397
2-s2.0-85184656423,82125475
2-s2.0-85183838894,94148101
2-s2.0-85183838894,92166029
2-s2.0-85183838894,12425947
2-s2.0-85151409668,36120293
2-s2.0-85151409668,55158693
2-s2.0-85151409668,50758719
2-s2.0-85159658001,46746043
2-s2.0-85159658001,91195205
2-s2.0-85159658001,47923685
2-s2.0-85181963922,41929234
2-s2.0-85181963922,82719056
2-s2.0-85181963922,15787589
2-s2.0-85185243518,63413567
2-s2.0-85185243518,29055133
2-s2.0-85185243518,80089491
2-s2.0-85185318688,66604741
2-s2.0-85185318688,71261745
2-s2.0-85185318688,78168922
2-s2.0-85184423548,58486088
2-s2.0-85184423548,50758719
2-s2.0-85184423548,95993218
2-s2.0-85185709230,38908380
2-s2.0-85185709230,15117720
2-s2.0-85185709230,11960355
2-s2.0-85177780079,31133257
2-s2.0-85177780079,73369898
2-s2.0-85177780079,41711702
2-s2.0-85173455600,41406373
2-s2.0-85173455600,57044951
2-s2.0-85173455600,41321871
2-s2.0-85185840573,63146372
2-s2.0-85185840573,47901227
2-s2.0-85185840573,36604762
2-s2.0-85179622805,28735095
2-s2.0-85179622805,82932212
2-s2.0-85179622805,46643036
2-s2.0-85186121123,35996655
2-s2.0-85186121123,33061532
2-s2.0-85186121123,86833714
2-s2.0-85186126650,49651429
2-s2.0-85186126650,85503771
2-s2.0-85186126650,95615712
2-s2.0-85185882133,92085882
2-s2.0-85185882133,26765919
2-s2.0-85185882133,99339927
2-s2.0-85184668221,44858890
2-s2.0-85184668221,71830930
2-s2.0-85184668221,37776393
2-s2.0-85181727121,38802187
2-s2.0-85181727121,35859632
2-s2.0-85181727121,53127986
2-s2.0-85181192828,92085882
2-s2.0-85181192828,93808427
2-s2.0-85181192828,30326235
2-s2.0-85179126787,89881624
2-s2.0-85179126787,90062234
2-s2.0-85179126787,36120293
2-s2.0-85181718494,40686578
2-s2.0-85181718494,20208721
2-s2.0-85181718494,75810560
2-s2.0-85184138369,72483862
2-s2.0-85184138369,27193189
2-s2.0-85184138369,20911821
2-s2.0-85180412682,56108852
2-s2.0-85180412682,51099123
2-s2.0-85180412682,87408924
2-s2.0-85181439691,11335271
2-s2.0-85181439691,27378720
2-s2.0-85181439691,55481641
2-s2.0-85181587384,24784002
2-s2.0-85181587384,17728075
2-s2.0-85181587384,28735095
2-s2.0-85181173611,71811170
2-s2.0-85181173611,12425947
2-s2.0-85181173611,86139054
2-s2.0-85185622340,36120293
2-s2.0-85185622340,39086863
2-s2.0-85185622340,30271275
2-s2.0-85179009937,28735095
2-s2.0-85179009937,57313496
2-s2.0-85179009937,53261007
2-s2.0-85186116046,96364345
2-s2.0-85186116046,89690733
2-s2.0-85186116046,56749591
2-s2.0-85185766966,67698318
2-s2.0-85185766966,38084634
2-s2.0-85185766966,12385918
2-s2.0-85185241952,53686218
2-s2.0-85185241952,36400673
2-s2.0-85185241952,73488345
2-s2.0-85180416832,11444481
2-s2.0-85180416832,92207089
2-s2.0-85180416832,54422105
2-s2.0-85179346652,73782703
2-s2.0-85179346652,80269579
2-s2.0-85179346652,96383882
2-s2.0-85179005008,63380026
2-s2.0-85179005008,92085882
2-s2.0-85179005008,28743530
2-s2.0-85176391638,59500272
2-s2.0-85176391638,92085882
2-s2.0-85176391638,12661667
2-s2.0-85152276213,13244092
2-s2.0-85152276213,60491799
2-s2.0-85152276213,96383882
2-s2.0-85185856241,28985498
2-s2.0-85185856241,61187865
2-s2.0-85185856241,77109064
2-s2.0-85185879221,60491799
2-s2.0-85185879221,92085882
2-s2.0-85185879221,22563976
2-s2.0-85184140134,44858890
2-s2.0-85184140134,26086626
2-s2.0-85184140134,50758719
2-s2.0-85179012674,46899068
2-s2.0-85179012674,41306323
2-s2.0-85179012674,28704698
2-s2.0-85184758343,17681522
2-s2.0-85184758343,35562193
2-s2.0-85184758343,87075252
2-s2.0-85185719559,32996058
2-s2.0-85185719559,32768527
2-s2.0-85185719559,37862647
2-s2.0-85185823986,24716835
2-s2.0-85185823986,10291740
2-s2.0-85185823986,18553275
2-s2.0-85179998225,46899361
2-s2.0-85179998225,31879126
2-s2.0-85179998225,94644920
2-s2.0-85185888201,86139054
2-s2.0-85185888201,45818914
2-s2.0-85185888201,13417165
2-s2.0-85180218019,13170864
2-s2.0-85180218019,89204855
2-s2.0-85180218019,32276552
2-s2.0-85184135871,13924661
2-s2.0-85184135871,51663528
2-s2.0-85184135871,40760154
2-s2.0-85176254541,50758719
2-s2.0-85176254541,66934409
2-s2.0-85176254541,63765293
2-s2.0-85185890901,98515272
2-s2.0-85185890901,20114731
2-s2.0-85185890901,86171374
2-s2.0-85185708626,25120942
2-s2.0-85185708626,50949583
2-s2.0-85185708626,15931381
2-s2.0-85181169299,40686578
2-s2.0-85181169299,45461801
2-s2.0-85181169299,66604741
2-s2.0-85179896537,28735095
2-s2.0-85179896537,77341687
2-s2.0-85179896537,17780915
2-s2.0-85169099429,39990874
2-s2.0-85169099429,13698098
2-s2.0-85169099429,24918870
2-s2.0-85174207014,17728075
2-s2.0-85174207014,77701320
2-s2.0-85174207014,41080290
2-s2.0-85184897331,46476121
2-s2.0-85184897331,72395221
2-s2.0-85184897331,45289932
2-s2.0-85183175111,13161916
2-s2.0-85183175111,10305211
2-s2.0-85183175111,81311618
2-s2.0-85178366680,12425947
2-s2.0-85178366680,43233510
2-s2.0-85178366680,38802187
2-s2.0-85185678454,86540569
2-s2.0-85185678454,97769700
2-s2.0-85185678454,86540569
2-s2.0-85185830555,57049024
2-s2.0-85185830555,17728075
2-s2.0-85185830555,74254102
2-s2.0-85182355426,36120293
2-s2.0-85182355426,89182134
2-s2.0-85182355426,79663758
2-s2.0-85184018809,60690013
2-s2.0-85184018809,89204855
2-s2.0-85184018809,82405734
2-s2.0-85185210060,40121648
2-s2.0-85185210060,72183044
2-s2.0-85185210060,81083234
2-s2.0-85162121239,57890679
2-s2.0-85162121239,10397362
2-s2.0-85162121239,96383882
2-s2.0-85172984184,80687192
2-s2.0-85172984184,22282814
2-s2.0-85172984184,68119627
2-s2.0-85185706037,42907791
2-s2.0-85185706037,60147485
2-s2.0-85185706037,23162106
2-s2.0-85177565283,86139054
2-s2.0-85177565283,12369507
2-s2.0-85177565283,86250302
2-s2.0-85182479821,53484694
2-s2.0-85182479821,86904171
2-s2.0-85182479821,30217617
2-s2.0-85184452616,56314241
2-s2.0-85184452616,51132964
2-s2.0-85184452616,27382176
2-s2.0-85185197315,53502228
2-s2.0-85185197315,54206767
2-s2.0-85185197315,66604741
2-s2.0-85184149609,40692409
2-s2.0-85184149609,35807532
2-s2.0-85184149609,75810560
2-s2.0-85181808035,10981160
2-s2.0-85181808035,10231394
2-s2.0-85181808035,92388349
2-s2.0-85185887693,74916215
2-s2.0-85185887693,23316955
2-s2.0-85185887693,83408892
2-s2.0-85183946187,72483862
2-s2.0-85183946187,44076190
2-s2.0-85183946187,26536510
2-s2.0-85179003671,70463416
2-s2.0-85179003671,97605884
2-s2.0-85179003671,28258078
2-s2.0-85185862453,66492492
2-s2.0-85185862453,86773749
2-s2.0-85185862453,75364217
2-s2.0-85178615769,64734176
2-s2.0-85178615769,10387552
2-s2.0-85178615769,50758719
2-s2.0-85173803819,27973994
2-s2.0-85173803819,15078321
2-s2.0-85173803819,53127986
2-s2.0-85181585746,28735095
2-s2.0-85181585746,66148983
2-s2.0-85181585746,39039571
2-s2.0-85179707286,60226833
2-s2.0-85179707286,16696783
2-s2.0-85179707286,52276947
2-s2.0-85179009613,88680273
2-s2.0-85179009613,38802187
2-s2.0-85179009613,92388349
2-s2.0-85184522845,11444481
2-s2.0-85184522845,85604067
2-s2.0-85184522845,10675611
2-s2.0-85185885095,17728075
2-s2.0-85185885095,26765919
2-s2.0-85185885095,57044951
2-s2.0-85180543859,87651661
2-s2.0-85180543859,36120293
2-s2.0-85180543859,63971850
2-s2.0-85184657767,33331603
2-s2.0-85184657767,63183327
2-s2.0-85184657767,50939707
2-s2.0-85182411719,13161916
2-s2.0-85182411719,97884642
2-s2.0-85182411719,93495687
2-s2.0-85178220042,33601677
2-s2.0-85178220042,94662939
2-s2.0-85178220042,17285511
2-s2.0-85178158536,30172127
2-s2.0-85178158536,35889914
2-s2.0-85178158536,36690002
2-s2.0-85184344690,36120293
2-s2.0-85184344690,22447173
2-s2.0-85184344690,76530370
2-s2.0-85179006354,93711193
2-s2.0-85179006354,88680273
2-s2.0-85179006354,92388349
2-s2.0-85159500246,47923685
2-s2.0-85159500246,24918870
2-s2.0-85159500246,48966930
2-s2.0-85182737368,35807532
2-s2.0-85182737368,27532477
2-s2.0-85182737368,17832475
2-s2.0-85183806161,81322945
2-s2.0-85183806161,36120293
2-s2.0-85183806161,52412338
2-s2.0-85178481305,82452181
2-s2.0-85178481305,35908278
2-s2.0-85178481305,94940475
2-s2.0-85182456387,15078321
2-s2.0-85182456387,43896488
2-s2.0-85182456387,19554875
2-s2.0-85180548120,93541307
2-s2.0-85180548120,81019738
2-s2.0-85180548120,29672883
2-s2.0-85182439260,11548169
2-s2.0-85182439260,28603013
2-s2.0-85182439260,63641876
2-s2.0-85185444809,63183327
2-s2.0-85185444809,82524042
2-s2.0-85185444809,96972520
2-s2.0-85179003493,52325511
2-s2.0-85179003493,28735095
2-s2.0-85179003493,78758999
2-s2.0-85181104858,65737579
2-s2.0-85181104858,48586089
2-s2.0-85181104858,31627795
2-s2.0-85179625089,44913944
2-s2.0-85179625089,47167863
2-s2.0-85179625089,89757297
2-s2.0-85181693554,87904664
2-s2.0-85181693554,61830846
2-s2.0-85181693554,80239741
2-s2.0-85180374128,56314241
2-s2.0-85180374128,27618083
2-s2.0-85180374128,82452181
2-s2.0-85179685142,22760769
2-s2.0-85179685142,81219876
2-s2.0-85179685142,50758719
2-s2.0-85184825003,53626571
2-s2.0-85184825003,73988113
2-s2.0-85184825003,88507706
2-s2.0-85181674246,75026227
2-s2.0-85181674246,74254235
2-s2.0-85181674246,80206966
2-s2.0-85179690455,23111769
2-s2.0-85179690455,22791693
2-s2.0-85179690455,44451850
2-s2.0-85185820202,64133502
2-s2.0-85185820202,15649999
2-s2.0-85185820202,50758719
2-s2.0-85180416136,44903581
2-s2.0-85180416136,82405734
2-s2.0-85180416136,56938238
2-s2.0-85184992756,92751005
2-s2.0-85184992756,12783814
2-s2.0-85184992756,53142315
2-s2.0-85185218726,49398950
2-s2.0-85185218726,81075515
2-s2.0-85185218726,97486884
2-s2.0-85181750424,17728075
2-s2.0-85181750424,80307954
2-s2.0-85181750424,93235383
2-s2.0-85181702361,89193716
2-s2.0-85181702361,12932282
2-s2.0-85181702361,54786084
2-s2.0-85184660853,99675609
2-s2.0-85184660853,22503768
2-s2.0-85184660853,28443132
2-s2.0-85181741966,71049665
2-s2.0-85181741966,45667017
2-s2.0-85181741966,26228315
2-s2.0-85180419513,16134326
2-s2.0-85180419513,71272831
2-s2.0-85180419513,57871773
2-s2.0-85180365877,89690733
2-s2.0-85180365877,13591647
2-s2.0-85180365877,75298990
2-s2.0-85182270068,84933482
2-s2.0-85182270068,30071592
2-s2.0-85182270068,26250669
2-s2.0-85182872966,61356842
2-s2.0-85182872966,47923685
2-s2.0-85182872966,94580952
2-s2.0-85185887239,84475695
2-s2.0-85185887239,48462039
2-s2.0-85185887239,50657705
2-s2.0-85181747405,17714719
2-s2.0-85181747405,18549930
2-s2.0-85181747405,82922674
2-s2.0-85183949147,18534547
2-s2.0-85183949147,27370905
2-s2.0-85183949147,11353086
2-s2.0-85185221788,75837970
2-s2.0-85185221788,97395516
2-s2.0-85185221788,38174794
2-s2.0-85180405131,80307954
2-s2.0-85180405131,70461093
2-s2.0-85180405131,33051984
2-s2.0-85185008165,76407779
2-s2.0-85185008165,45818914
2-s2.0-85185008165,38908380
2-s2.0-85182726962,42864192
2-s2.0-85182726962,16485494
2-s2.0-85182726962,33051984
2-s2.0-85184664009,71527601
2-s2.0-85184664009,31793699
2-s2.0-85184664009,57749576
2-s2.0-85180374510,81606439
2-s2.0-85180374510,92085882
2-s2.0-85180374510,33061532
2-s2.0-85184052393,35300949
2-s2.0-85184052393,41833074
2-s2.0-85184052393,59928490
2-s2.0-85185235945,26909082
2-s2.0-85185235945,40121648
2-s2.0-85185235945,44883466
2-s2.0-85180555254,67790797
2-s2.0-85180555254,97851707
2-s2.0-85180555254,41695819
2-s2.0-85181722378,83085365
2-s2.0-85181722378,23057274
2-s2.0-85181722378,41876256
2-s2.0-85179761851,81365202
2-s2.0-85179761851,63392369
2-s2.0-85179761851,83269832
2-s2.0-85180409747,26563109
2-s2.0-85180409747,63380026
2-s2.0-85180409747,68823058
2-s2.0-85181730813,36464770
2-s2.0-85181730813,33289372
2-s2.0-85181730813,78602670
2-s2.0-85181726699,80239741
2-s2.0-85181726699,48462039
2-s2.0-85181726699,36593383
2-s2.0-85181699109,56191916
2-s2.0-85181699109,71763007
2-s2.0-85181699109,69824399
2-s2.0-85179616122,17728075
2-s2.0-85179616122,71049665
2-s2.0-85179616122,15971770
2-s2.0-85181568703,15078321
2-s2.0-85181568703,26667842
2-s2.0-85181568703,89455719
2-s2.0-85181543023,53626571
2-s2.0-85181543023,25355223
2-s2.0-85181543023,39122889
2-s2.0-85179616480,71049665
2-s2.0-85179616480,45667017
2-s2.0-85179616480,67546246
2-s2.0-85181089853,26189960
2-s2.0-85181089853,80646770
2-s2.0-85181089853,32212170
2-s2.0-85182278306,29543019
2-s2.0-85182278306,41081998
2-s2.0-85182278306,89599238
2-s2.0-85181686821,30822897
2-s2.0-85181686821,74254235
2-s2.0-85181686821,80239741
2-s2.0-85180013030,67534676
2-s2.0-85180013030,27973994
2-s2.0-85180013030,58861345
2-s2.0-85182912586,71077181
2-s2.0-85182912586,70561171
2-s2.0-85182912586,93743878
2-s2.0-85181800268,27973994
2-s2.0-85181800268,64572884
2-s2.0-85181800268,23081435
2-s2.0-85181681091,71049665
2-s2.0-85181681091,70261450
2-s2.0-85181681091,16313309
2-s2.0-85181672420,10672540
2-s2.0-85181672420,35257599
2-s2.0-85181672420,82728445
2-s2.0-85182179115,80632200
2-s2.0-85182179115,50698399
2-s2.0-85182179115,36954879
2-s2.0-85181667117,74254235
2-s2.0-85181667117,42874419
2-s2.0-85181667117,48462039
2-s2.0-85181172873,20208721
2-s2.0-85181172873,56937788
2-s2.0-85181172873,55934154
2-s2.0-85184027077,72445214
2-s2.0-85184027077,94270783
2-s2.0-85184027077,10672540
2-s2.0-85181718579,32212170
2-s2.0-85181718579,92372488
2-s2.0-85181718579,64997059
2-s2.0-85181659033,12447247
2-s2.0-85181659033,68245533
2-s2.0-85181659033,69243038
2-s2.0-85183455384,81244745
2-s2.0-85183455384,59312108
2-s2.0-85183455384,75661812
2-s2.0-85182029996,74254235
2-s2.0-85182029996,87904664
2-s2.0-85182029996,58211965
2-s2.0-85183914730,36120293
2-s2.0-85183914730,95353466
2-s2.0-85183914730,78964077
2-s2.0-85181739579,46187969
2-s2.0-85181739579,61799649
2-s2.0-85181739579,31478030
2-s2.0-85182597765,92085882
2-s2.0-85182597765,84483732
2-s2.0-85182597765,99339927
2-s2.0-85180406808,80687192
2-s2.0-85180406808,38377309
2-s2.0-85180406808,70295908
2-s2.0-85180529230,61857307
2-s2.0-85180529230,83520490
2-s2.0-85180529230,33980213
2-s2.0-85182274049,61356842
2-s2.0-85182274049,87421020
2-s2.0-85182274049,70994881
2-s2.0-85180376604,17728075
2-s2.0-85180376604,71049665
2-s2.0-85180376604,16195345
2-s2.0-85179892477,28735095
2-s2.0-85179892477,74878908
2-s2.0-85179892477,57943481
2-s2.0-85182897680,36120293
2-s2.0-85182897680,10212480
2-s2.0-85182897680,39086863
2-s2.0-85179894536,35996655
2-s2.0-85179894536,81722063
2-s2.0-85179894536,54725287
2-s2.0-85181759319,75026227
2-s2.0-85181759319,87904664
2-s2.0-85181759319,42641273
2-s2.0-85178915755,40860853
2-s2.0-85178915755,66604741
2-s2.0-85178915755,67132711
2-s2.0-85181558318,99526458
2-s2.0-85181558318,95254318
2-s2.0-85181558318,43766198
2-s2.0-85181744224,77877857
2-s2.0-85181744224,34598453
2-s2.0-85181744224,67802993
2-s2.0-85179889232,57493924
2-s2.0-85179889232,54064778
2-s2.0-85179889232,70561171
2-s2.0-85181731548,79894287
2-s2.0-85181731548,24199674
2-s2.0-85181731548,50939707
2-s2.0-85179895458,12425947
2-s2.0-85179895458,89378236
2-s2.0-85179895458,17728075
2-s2.0-85181756398,82702881
2-s2.0-85181756398,36959386
2-s2.0-85181756398,68039875
2-s2.0-85180494889,65472479
2-s2.0-85180494889,84206038
2-s2.0-85180494889,53127986
2-s2.0-85174159686,80687192
2-s2.0-85174159686,30424566
2-s2.0-85174159686,47167863
2-s2.0-85178968101,30732872
2-s2.0-85178968101,54206767
2-s2.0-85178968101,29063447
2-s2.0-85183993236,18613720
2-s2.0-85183993236,60959783
2-s2.0-85183993236,99205685
2-s2.0-85182889205,20911821
2-s2.0-85182889205,27419555
2-s2.0-85182889205,33839825
2-s2.0-85182885486,28478191
2-s2.0-85182885486,86798216
2-s2.0-85182885486,36398895
2-s2.0-85184169891,27973994
2-s2.0-85184169891,33051984
2-s2.0-85184169891,28740954
2-s2.0-85184849975,11335271
2-s2.0-85184849975,59500272
2-s2.0-85184849975,33051984
2-s2.0-85175540015,54206767
2-s2.0-85175540015,78189679
2-s2.0-85175540015,96486424
2-s2.0-85184023197,60959783
2-s2.0-85184023197,81722063
2-s2.0-85184023197,92372488
2-s2.0-85178599167,82454431
2-s2.0-85178599167,82298125
2-s2.0-85178599167,51332020
2-s2.0-85168682299,63380026
2-s2.0-85168682299,49571590
2-s2.0-85168682299,77494393
2-s2.0-85185542852,63392369
2-s2.0-85185542852,65408314
2-s2.0-85185542852,92085882
2-s2.0-85184833132,35679081
2-s2.0-85184833132,38363069
2-s2.0-85184833132,48031763
2-s2.0-85185132728,22036764
2-s2.0-85185132728,74306112
2-s2.0-85185132728,73038854
2-s2.0-85184534186,36120293
2-s2.0-85184534186,56512310
2-s2.0-85184534186,84435440
2-s2.0-85182009601,95359932
2-s2.0-85182009601,39176402
2-s2.0-85182009601,38074921
2-s2.0-85184819480,88680273
2-s2.0-85184819480,92388349
2-s2.0-85184819480,81048893
2-s2.0-85185159277,82524042
2-s2.0-85185159277,87829734
2-s2.0-85185159277,16407279
2-s2.0-85185006291,94148101
2-s2.0-85185006291,83229585
2-s2.0-85185006291,70258930
2-s2.0-85182200612,13348699
2-s2.0-85182200612,50939707
2-s2.0-85182200612,33398624
2-s2.0-85179008600,28735095
2-s2.0-85179008600,28512261
2-s2.0-85179008600,16115251
2-s2.0-85182573331,67790797
2-s2.0-85182573331,28443132
2-s2.0-85182573331,32882598
2-s2.0-85179113321,37594453
2-s2.0-85179113321,83520490
2-s2.0-85179113321,94170659
2-s2.0-85185408544,36800779
2-s2.0-85185408544,31127068
2-s2.0-85185408544,56289080
2-s2.0-85169685767,63141178
2-s2.0-85169685767,35089215
2-s2.0-85169685767,81325660
2-s2.0-85182195210,11754984
2-s2.0-85182195210,90196863
2-s2.0-85182195210,73897694
2-s2.0-85178963544,16407279
2-s2.0-85178963544,50582554
2-s2.0-85178963544,56937788
2-s2.0-85179406893,22778382
2-s2.0-85179406893,92968236
2-s2.0-85179406893,61356842
2-s2.0-85184591227,23926424
2-s2.0-85184591227,40171316
2-s2.0-85184591227,38188191
2-s2.0-85184150722,98381567
2-s2.0-85184150722,22245814
2-s2.0-85184150722,29926607
2-s2.0-85175039812,64742699
2-s2.0-85175039812,69842191
2-s2.0-85175039812,47062681
2-s2.0-85173009798,62795476
2-s2.0-85173009798,24918870
2-s2.0-85173009798,99339927
2-s2.0-85178342597,56617142
2-s2.0-85178342597,99339927
2-s2.0-85178342597,82452181
2-s2.0-85171559784,57094681
2-s2.0-85171559784,52665654
2-s2.0-85171559784,28743530
2-s2.0-85179313093,87854174
2-s2.0-85179313093,31457648
2-s2.0-85179313093,66027797
2-s2.0-85185008970,47012131
2-s2.0-85185008970,64522442
2-s2.0-85185008970,51712333
2-s2.0-85185209209,94086650
2-s2.0-85185209209,38959388
2-s2.0-85185209209,97834819
2-s2.0-85179133733,98076090
2-s2.0-85179133733,44076190
2-s2.0-85179133733,88493986
2-s2.0-85178912571,83496375
2-s2.0-85178912571,54081693
2-s2.0-85178912571,79435486
2-s2.0-85179004300,80073099
2-s2.0-85179004300,51663528
2-s2.0-85179004300,59312108
2-s2.0-85178580345,17536064
2-s2.0-85178580345,28636221
2-s2.0-85178580345,57094681
2-s2.0-85184917260,63797159
2-s2.0-85184917260,65536660
2-s2.0-85184917260,55856877
2-s2.0-85185533132,81606439
2-s2.0-85185533132,64289975
2-s2.0-85185533132,66570576
2-s2.0-85176234532,59928490
2-s2.0-85176234532,81124957
2-s2.0-85176234532,70723569
2-s2.0-85179118717,42440670
2-s2.0-85179118717,57628191
2-s2.0-85179118717,44212351
2-s2.0-85177546232,75271607
2-s2.0-85177546232,68761900
2-s2.0-85177546232,27618083
2-s2.0-85184996085,72639680
2-s2.0-85184996085,13318447
2-s2.0-85184996085,38683894
2-s2.0-85182566188,11890645
2-s2.0-85182566188,34249648
2-s2.0-85182566188,88248986
2-s2.0-85178327195,12932282
2-s2.0-85178327195,17927021
2-s2.0-85178327195,74592007
2-s2.0-85175333233,81891583
2-s2.0-85175333233,37862647
2-s2.0-85175333233,40276699
2-s2.0-85185222456,32024488
2-s2.0-85185222456,18830144
2-s2.0-85185222456,71272380
2-s2.0-85179885753,81606439
2-s2.0-85179885753,84877528
2-s2.0-85179885753,97086990
2-s2.0-85183024954,56174959
2-s2.0-85183024954,56938238
2-s2.0-85183024954,33061532
2-s2.0-85184920943,30732872
2-s2.0-85184920943,54206767
2-s2.0-85184920943,33051984
2-s2.0-85171530727,13307704
2-s2.0-85171530727,74834229
2-s2.0-85171530727,44463782
2-s2.0-85181684915,56174959
2-s2.0-85181684915,79702085
2-s2.0-85181684915,92372488
2-s2.0-85178930673,64572884
2-s2.0-85178930673,39290116
2-s2.0-85178930673,40686578
2-s2.0-85185005394,61191594
2-s2.0-85185005394,62143702
2-s2.0-85185005394,49766181
2-s2.0-85184825688,63086831
2-s2.0-85184825688,20521247
2-s2.0-85184825688,30415417
2-s2.0-85179584003,60690013
2-s2.0-85179584003,89204855
2-s2.0-85179584003,16134326
2-s2.0-85178488188,56617142
2-s2.0-85178488188,44038767
2-s2.0-85178488188,56314241
2-s2.0-85171300073,74254235
2-s2.0-85171300073,17728075
2-s2.0-85171300073,37710490
2-s2.0-85185329786,59173112
2-s2.0-85185329786,80595819
2-s2.0-85185329786,90157383
2-s2.0-85184810190,33051984
2-s2.0-85184810190,17281042
2-s2.0-85184810190,49618278
2-s2.0-85178874522,56938238
2-s2.0-85178874522,95820235
2-s2.0-85178874522,54989289
2-s2.0-85185865716,40121648
2-s2.0-85185865716,96110445
2-s2.0-85178183707,63944228
2-s2.0-85178183707,33331603
2-s2.0-85178183707,15117720
2-s2.0-85173473522,26563109
2-s2.0-85173473522,78602670
2-s2.0-85173473522,11960355
2-s2.0-85184831313,16153538
2-s2.0-85184831313,33002964
2-s2.0-85184831313,39352652
2-s2.0-85175557692,87682300
2-s2.0-85175557692,44926071
2-s2.0-85175557692,53807810
2-s2.0-85177594534,48700190
2-s2.0-85177594534,17475910
2-s2.0-85177594534,58519917
2-s2.0-85184827454,86101672
2-s2.0-85184827454,61641174
2-s2.0-85184827454,25196279
2-s2.0-85174809981,32823966
2-s2.0-85174809981,92717123
2-s2.0-85174809981,56938238
2-s2.0-85178243377,76530370
2-s2.0-85178243377,79261983
2-s2.0-85178243377,31945384
2-s2.0-85173746453,43896488
2-s2.0-85173746453,54096288
2-s2.0-85173746453,80256488
2-s2.0-85175656250,46659710
2-s2.0-85175656250,96383882
2-s2.0-85175656250,49675950
2-s2.0-85174325940,55236304
2-s2.0-85174325940,11444481
2-s2.0-85174325940,25259185
2-s2.0-85182273878,13161916
2-s2.0-85182273878,55934154
2-s2.0-85182273878,82452181
2-s2.0-85185008514,10102426
2-s2.0-85185008514,52615185
2-s2.0-85185008514,60632817
2-s2.0-85184316558,36120293
2-s2.0-85184316558,41713372
2-s2.0-85184316558,76530370
2-s2.0-85183586539,53401151
2-s2.0-85183586539,87956628
2-s2.0-85183586539,90682689
2-s2.0-85184938340,51965246
2-s2.0-85184938340,76461975
2-s2.0-85184938340,87271388
2-s2.0-85181918091,97190157
2-s2.0-85181918091,62880132
2-s2.0-85181918091,29163265
2-s2.0-85184827129,21480538
2-s2.0-85184827129,53127986
2-s2.0-85184827129,41936253
2-s2.0-85178415860,21553820
2-s2.0-85178415860,62524471
2-s2.0-85178415860,96164118
2-s2.0-85178327982,63380026
2-s2.0-85178327982,60959783
2-s2.0-85178327982,24284299
2-s2.0-85185529914,37301774
2-s2.0-85185529914,38842249
2-s2.0-85185529914,71077181
2-s2.0-85169665583,77701320
2-s2.0-85169665583,84206038
2-s2.0-85169665583,14436436
2-s2.0-85184695716,20121750
2-s2.0-85184695716,40242930
2-s2.0-85184695716,35012319
2-s2.0-85179132685,85078544
2-s2.0-85179132685,63597868
2-s2.0-85179132685,87609768
2-s2.0-85175457373,11918137
2-s2.0-85175457373,91695130
2-s2.0-85175457373,93046136
2-s2.0-85184288690,99062497
2-s2.0-85184288690,20489044
2-s2.0-85184288690,83112292
2-s2.0-85186112812,49675950
2-s2.0-85186112812,99430026
2-s2.0-85186112812,17646079
2-s2.0-85182606921,93835231
2-s2.0-85182606921,28687736
2-s2.0-85182606921,40760154
2-s2.0-85178616163,11648556
2-s2.0-85178616163,75610326
2-s2.0-85178616163,50051970
2-s2.0-85184720983,24329334
2-s2.0-85184720983,27371343
2-s2.0-85184720983,35846034
2-s2.0-85178482043,40171316
2-s2.0-85178482043,79867172
2-s2.0-85178482043,50758719
2-s2.0-85185007091,23492627
2-s2.0-85185007091,37081559
2-s2.0-85185007091,90431659
2-s2.0-85175432082,38802187
2-s2.0-85175432082,87777648
2-s2.0-85175432082,83314517
2-s2.0-85183484962,52117007
2-s2.0-85183484962,33205618
2-s2.0-85183484962,58228800
2-s2.0-85184430097,17728075
2-s2.0-85184430097,11240516
2-s2.0-85184430097,35741089
2-s2.0-85183056368,28735095
2-s2.0-85183056368,41797365
2-s2.0-85183056368,33443713
2-s2.0-85178647905,32996058
2-s2.0-85178647905,38908380
2-s2.0-85178647905,78845185
2-s2.0-85183325621,28497465
2-s2.0-85183325621,82524042
2-s2.0-85183325621,75993653
2-s2.0-85179814868,43129190
2-s2.0-85179814868,65848103
2-s2.0-85179814868,37988462
